timestamp,epoch,interval,dstFlag,prc
2025-08-20 13:56:33-0500,1755716193000,13:56:33,N,13948
2025-08-20 13:56:45-0500,1755716205000,13:56:45,N,13957
2025-08-20 13:56:53-0500,1755716213000,13:56:53,N,13957
2025-08-20 13:57:05-0500,1755716225000,13:57:05,N,13948
2025-08-20 13:57:13-0500,1755716233000,13:57:13,N,13935
2025-08-20 13:57:25-0500,1755716245000,13:57:25,N,13934
2025-08-20 13:57:33-0500,1755716253000,13:57:33,N,13922
2025-08-20 13:57:45-0500,1755716265000,13:57:45,N,13913
2025-08-20 13:57:53-0500,1755716273000,13:57:53,N,13913
2025-08-20 13:58:05-0500,1755716285000,13:58:05,N,13902
2025-08-20 13:58:13-0500,1755716293000,13:58:13,N,13884
2025-08-20 13:58:25-0500,1755716305000,13:58:25,N,13868
2025-08-20 13:58:33-0500,1755716313000,13:58:33,N,13861
2025-08-20 13:58:45-0500,1755716325000,13:58:45,N,13855
2025-08-20 13:58:53-0500,1755716333000,13:58:53,N,13855
2025-08-20 13:59:05-0500,1755716345000,13:59:05,N,13857
2025-08-20 13:59:13-0500,1755716353000,13:59:13,N,13842
2025-08-20 13:59:25-0500,1755716365000,13:59:25,N,13829
2025-08-20 13:59:33-0500,1755716373000,13:59:33,N,13838
2025-08-20 13:59:45-0500,1755716385000,13:59:45,N,13826
2025-08-20 13:59:53-0500,1755716393000,13:59:53,N,13826
2025-08-20 14:00:05-0500,1755716405000,14:00:05,N,13815
2025-08-20 14:00:13-0500,1755716413000,14:00:13,N,13791
2025-08-20 14:00:25-0500,1755716425000,14:00:25,N,13750
2025-08-20 14:00:33-0500,1755716433000,14:00:33,N,13743
2025-08-20 14:00:45-0500,1755716445000,14:00:45,N,13734
2025-08-20 14:00:53-0500,1755716453000,14:00:53,N,13734
2025-08-20 14:01:05-0500,1755716465000,14:01:05,N,13738
2025-08-20 14:01:13-0500,1755716473000,14:01:13,N,13722
2025-08-20 14:01:25-0500,1755716485000,14:01:25,N,13722
2025-08-20 14:01:33-0500,1755716493000,14:01:33,N,13732
2025-08-20 14:01:45-0500,1755716505000,14:01:45,N,13726
2025-08-20 14:01:53-0500,1755716513000,14:01:53,N,13726
2025-08-20 14:02:05-0500,1755716525000,14:02:05,N,13738
2025-08-20 14:02:13-0500,1755716533000,14:02:13,N,13729
2025-08-20 14:02:25-0500,1755716545000,14:02:25,N,13744
2025-08-20 14:02:33-0500,1755716553000,14:02:33,N,13755
2025-08-20 14:02:45-0500,1755716565000,14:02:45,N,13762
2025-08-20 14:02:53-0500,1755716573000,14:02:53,N,13762
2025-08-20 14:03:05-0500,1755716585000,14:03:05,N,13759
2025-08-20 14:03:13-0500,1755716593000,14:03:13,N,13758
2025-08-20 14:03:25-0500,1755716605000,14:03:25,N,13778
2025-08-20 14:03:33-0500,1755716613000,14:03:33,N,13760
2025-08-20 14:03:45-0500,1755716625000,14:03:45,N,13765
2025-08-20 14:03:53-0500,1755716633000,14:03:53,N,13765
2025-08-20 14:04:05-0500,1755716645000,14:04:05,N,13787
2025-08-20 14:04:13-0500,1755716653000,14:04:13,N,13793
2025-08-20 14:04:25-0500,1755716665000,14:04:25,N,13829
2025-08-20 14:04:33-0500,1755716673000,14:04:33,N,13820
2025-08-20 14:04:45-0500,1755716685000,14:04:45,N,13812
2025-08-20 14:04:53-0500,1755716693000,14:04:53,N,13812
2025-08-20 14:05:05-0500,1755716705000,14:05:05,N,13811
2025-08-20 14:05:13-0500,1755716713000,14:05:13,N,13788
2025-08-20 14:05:25-0500,1755716725000,14:05:25,N,13788
2025-08-20 14:05:33-0500,1755716733000,14:05:33,N,13800
2025-08-20 14:05:45-0500,1755716745000,14:05:45,N,13813
2025-08-20 14:05:53-0500,1755716753000,14:05:53,N,13813
2025-08-20 14:06:05-0500,1755716765000,14:06:05,N,13815
2025-08-20 14:06:13-0500,1755716773000,14:06:13,N,13813
2025-08-20 14:06:25-0500,1755716785000,14:06:25,N,13818
2025-08-20 14:06:33-0500,1755716793000,14:06:33,N,13804
2025-08-20 14:06:45-0500,1755716805000,14:06:45,N,13795
2025-08-20 14:06:53-0500,1755716813000,14:06:53,N,13795
2025-08-20 14:07:05-0500,1755716825000,14:07:05,N,13792
2025-08-20 14:07:13-0500,1755716833000,14:07:13,N,13787
2025-08-20 14:07:25-0500,1755716845000,14:07:25,N,13799
2025-08-20 14:07:33-0500,1755716853000,14:07:33,N,13832
2025-08-20 14:07:45-0500,1755716865000,14:07:45,N,13841
2025-08-20 14:07:53-0500,1755716873000,14:07:53,N,13841
2025-08-20 14:08:05-0500,1755716885000,14:08:05,N,13838
2025-08-20 14:08:13-0500,1755716893000,14:08:13,N,13840
2025-08-20 14:08:25-0500,1755716905000,14:08:25,N,13846
2025-08-20 14:08:33-0500,1755716913000,14:08:33,N,13860
2025-08-20 14:08:45-0500,1755716925000,14:08:45,N,13867
2025-08-20 14:08:53-0500,1755716933000,14:08:53,N,13867
2025-08-20 14:09:05-0500,1755716945000,14:09:05,N,13886
2025-08-20 14:09:13-0500,1755716953000,14:09:13,N,13891
2025-08-20 14:09:25-0500,1755716965000,14:09:25,N,13889
2025-08-20 14:09:33-0500,1755716973000,14:09:33,N,13905
2025-08-20 14:09:45-0500,1755716985000,14:09:45,N,13923
2025-08-20 14:09:53-0500,1755716993000,14:09:53,N,13923
2025-08-20 14:10:05-0500,1755717005000,14:10:05,N,13928
2025-08-20 14:10:13-0500,1755717013000,14:10:13,N,13916
2025-08-20 14:10:25-0500,1755717025000,14:10:25,N,13912
2025-08-20 14:10:33-0500,1755717033000,14:10:33,N,13910
2025-08-20 14:10:45-0500,1755717045000,14:10:45,N,13925
2025-08-20 14:10:53-0500,1755717053000,14:10:53,N,13925
2025-08-20 14:11:05-0500,1755717065000,14:11:05,N,13933
2025-08-20 14:11:13-0500,1755717073000,14:11:13,N,13931
2025-08-20 14:11:25-0500,1755717085000,14:11:25,N,13929
2025-08-20 14:11:33-0500,1755717093000,14:11:33,N,13955
2025-08-20 14:11:45-0500,1755717105000,14:11:45,N,13954
2025-08-20 14:11:53-0500,1755717113000,14:11:53,N,13954
2025-08-20 14:12:05-0500,1755717125000,14:12:05,N,13966
2025-08-20 14:12:13-0500,1755717133000,14:12:13,N,13966
2025-08-20 14:12:25-0500,1755717145000,14:12:25,N,13976
2025-08-20 14:12:33-0500,1755717153000,14:12:33,N,13937
2025-08-20 14:12:45-0500,1755717165000,14:12:45,N,13952
2025-08-20 14:12:53-0500,1755717173000,14:12:53,N,13952
2025-08-20 14:13:05-0500,1755717185000,14:13:05,N,13945
2025-08-20 14:13:13-0500,1755717193000,14:13:13,N,13935
2025-08-20 14:13:25-0500,1755717205000,14:13:25,N,13928
2025-08-20 14:13:33-0500,1755717213000,14:13:33,N,13911
2025-08-20 14:13:45-0500,1755717225000,14:13:45,N,13885
2025-08-20 14:13:53-0500,1755717233000,14:13:53,N,13885
2025-08-20 14:14:05-0500,1755717245000,14:14:05,N,13885
2025-08-20 14:14:13-0500,1755717253000,14:14:13,N,13873
2025-08-20 14:14:25-0500,1755717265000,14:14:25,N,13885
2025-08-20 14:14:33-0500,1755717273000,14:14:33,N,13809
2025-08-20 14:14:45-0500,1755717285000,14:14:45,N,13780
2025-08-20 14:14:53-0500,1755717293000,14:14:53,N,13780
2025-08-20 14:15:05-0500,1755717305000,14:15:05,N,13767
2025-08-20 14:15:13-0500,1755717313000,14:15:13,N,13725
2025-08-20 14:15:25-0500,1755717325000,14:15:25,N,13716
2025-08-20 14:15:33-0500,1755717333000,14:15:33,N,13698
2025-08-20 14:15:45-0500,1755717345000,14:15:45,N,13696
2025-08-20 14:15:53-0500,1755717353000,14:15:53,N,13662
2025-08-20 14:16:05-0500,1755717365000,14:16:05,N,13666
2025-08-20 14:16:13-0500,1755717373000,14:16:13,N,13666
2025-08-20 14:16:25-0500,1755717385000,14:16:25,N,13632
2025-08-20 14:16:33-0500,1755717393000,14:16:33,N,13625
2025-08-20 14:16:45-0500,1755717405000,14:16:45,N,13609
2025-08-20 14:16:53-0500,1755717413000,14:16:53,N,13589
2025-08-20 14:17:05-0500,1755717425000,14:17:05,N,13592
2025-08-20 14:17:13-0500,1755717433000,14:17:13,N,13592
2025-08-20 14:17:25-0500,1755717445000,14:17:25,N,13575
2025-08-20 14:17:33-0500,1755717453000,14:17:33,N,13543
2025-08-20 14:17:45-0500,1755717465000,14:17:45,N,13505
2025-08-20 14:17:53-0500,1755717473000,14:17:53,N,13482
2025-08-20 14:18:05-0500,1755717485000,14:18:05,N,13445
2025-08-20 14:18:13-0500,1755717493000,14:18:13,N,13445
2025-08-20 14:18:25-0500,1755717505000,14:18:25,N,13445
2025-08-20 14:18:33-0500,1755717513000,14:18:33,N,13429
2025-08-20 14:18:45-0500,1755717525000,14:18:45,N,13404
2025-08-20 14:18:53-0500,1755717533000,14:18:53,N,13375
2025-08-20 14:19:05-0500,1755717545000,14:19:05,N,13372
2025-08-20 14:19:13-0500,1755717553000,14:19:13,N,13372
2025-08-20 14:19:25-0500,1755717565000,14:19:25,N,13336
2025-08-20 14:19:33-0500,1755717573000,14:19:33,N,13340
2025-08-20 14:19:45-0500,1755717585000,14:19:45,N,13324
2025-08-20 14:19:53-0500,1755717593000,14:19:53,N,13327
2025-08-20 14:20:05-0500,1755717605000,14:20:05,N,13311
2025-08-20 14:20:13-0500,1755717613000,14:20:13,N,13311
2025-08-20 14:20:25-0500,1755717625000,14:20:25,N,13298
2025-08-20 14:20:33-0500,1755717633000,14:20:33,N,13296
2025-08-20 14:20:45-0500,1755717645000,14:20:45,N,13274
2025-08-20 14:20:53-0500,1755717653000,14:20:53,N,13274
2025-08-20 14:21:05-0500,1755717665000,14:21:05,N,13260
2025-08-20 14:21:13-0500,1755717673000,14:21:13,N,13242
2025-08-20 14:21:25-0500,1755717685000,14:21:25,N,13244
2025-08-20 14:21:33-0500,1755717693000,14:21:33,N,13236
2025-08-20 14:21:45-0500,1755717705000,14:21:45,N,13216
2025-08-20 14:21:53-0500,1755717713000,14:21:53,N,13216
2025-08-20 14:22:05-0500,1755717725000,14:22:05,N,13206
2025-08-20 14:22:13-0500,1755717733000,14:22:13,N,13183
2025-08-20 14:22:25-0500,1755717745000,14:22:25,N,13163
2025-08-20 14:22:33-0500,1755717753000,14:22:33,N,13167
2025-08-20 14:22:45-0500,1755717765000,14:22:45,N,13141
2025-08-20 14:22:53-0500,1755717773000,14:22:53,N,13141
2025-08-20 14:23:05-0500,1755717785000,14:23:05,N,13121
2025-08-20 14:23:13-0500,1755717793000,14:23:13,N,13109
2025-08-20 14:23:25-0500,1755717805000,14:23:25,N,13099
2025-08-20 14:23:33-0500,1755717813000,14:23:33,N,13082
2025-08-20 14:23:45-0500,1755717825000,14:23:45,N,13086
2025-08-20 14:23:53-0500,1755717833000,14:23:53,N,13086
2025-08-20 14:24:05-0500,1755717845000,14:24:05,N,13062
2025-08-20 14:24:13-0500,1755717853000,14:24:13,N,13080
2025-08-20 14:24:25-0500,1755717865000,14:24:25,N,13067
2025-08-20 14:24:33-0500,1755717873000,14:24:33,N,13080
2025-08-20 14:24:45-0500,1755717885000,14:24:45,N,13075
2025-08-20 14:24:53-0500,1755717893000,14:24:53,N,13075
2025-08-20 14:25:05-0500,1755717905000,14:25:05,N,13087
2025-08-20 14:25:13-0500,1755717913000,14:25:13,N,13090
2025-08-20 14:25:25-0500,1755717925000,14:25:25,N,13080
2025-08-20 14:25:33-0500,1755717933000,14:25:33,N,13077
2025-08-20 14:25:45-0500,1755717945000,14:25:45,N,13095
2025-08-20 14:25:53-0500,1755717953000,14:25:53,N,13095
2025-08-20 14:26:05-0500,1755717965000,14:26:05,N,13100
2025-08-20 14:26:13-0500,1755717973000,14:26:13,N,13121
2025-08-20 14:26:25-0500,1755717985000,14:26:25,N,13113
2025-08-20 14:26:33-0500,1755717993000,14:26:33,N,13121
2025-08-20 14:26:45-0500,1755718005000,14:26:45,N,13127
2025-08-20 14:26:53-0500,1755718013000,14:26:53,N,13127
2025-08-20 14:27:05-0500,1755718025000,14:27:05,N,13120
2025-08-20 14:27:13-0500,1755718033000,14:27:13,N,13154
2025-08-20 14:27:25-0500,1755718045000,14:27:25,N,13141
2025-08-20 14:27:33-0500,1755718053000,14:27:33,N,13149
2025-08-20 14:27:45-0500,1755718065000,14:27:45,N,13152
2025-08-20 14:27:53-0500,1755718073000,14:27:53,N,13152
2025-08-20 14:28:05-0500,1755718085000,14:28:05,N,13138
2025-08-20 14:28:13-0500,1755718093000,14:28:13,N,13145
2025-08-20 14:28:25-0500,1755718105000,14:28:25,N,13138
2025-08-20 14:28:33-0500,1755718113000,14:28:33,N,13147
2025-08-20 14:28:45-0500,1755718125000,14:28:45,N,13155
2025-08-20 14:28:53-0500,1755718133000,14:28:53,N,13155
2025-08-20 14:29:05-0500,1755718145000,14:29:05,N,13165
2025-08-20 14:29:13-0500,1755718153000,14:29:13,N,13178
2025-08-20 14:29:25-0500,1755718165000,14:29:25,N,13196
2025-08-20 14:29:33-0500,1755718173000,14:29:33,N,13183
2025-08-20 14:29:45-0500,1755718185000,14:29:45,N,13171
2025-08-20 14:29:53-0500,1755718193000,14:29:53,N,13171
2025-08-20 14:30:05-0500,1755718205000,14:30:05,N,13182
2025-08-20 14:30:13-0500,1755718213000,14:30:13,N,13187
2025-08-20 14:30:25-0500,1755718225000,14:30:25,N,13174
2025-08-20 14:30:33-0500,1755718233000,14:30:33,N,13176
2025-08-20 14:30:45-0500,1755718245000,14:30:45,N,13176
2025-08-20 14:30:53-0500,1755718253000,14:30:53,N,13176
2025-08-20 14:31:05-0500,1755718265000,14:31:05,N,13184
2025-08-20 14:31:13-0500,1755718273000,14:31:13,N,13189
2025-08-20 14:31:25-0500,1755718285000,14:31:25,N,13184
2025-08-20 14:31:33-0500,1755718293000,14:31:33,N,13208
2025-08-20 14:31:45-0500,1755718305000,14:31:45,N,13199
2025-08-20 14:31:53-0500,1755718313000,14:31:53,N,13199
2025-08-20 14:32:05-0500,1755718325000,14:32:05,N,13196
2025-08-20 14:32:13-0500,1755718333000,14:32:13,N,13215
2025-08-20 14:32:25-0500,1755718345000,14:32:25,N,13222
2025-08-20 14:32:33-0500,1755718353000,14:32:33,N,13211
2025-08-20 14:32:45-0500,1755718365000,14:32:45,N,13189
2025-08-20 14:32:53-0500,1755718373000,14:32:53,N,13189
2025-08-20 14:33:05-0500,1755718385000,14:33:05,N,13198
2025-08-20 14:33:13-0500,1755718393000,14:33:13,N,13193
2025-08-20 14:33:25-0500,1755718405000,14:33:25,N,13195
2025-08-20 14:33:33-0500,1755718413000,14:33:33,N,13192
2025-08-20 14:33:45-0500,1755718425000,14:33:45,N,13187
2025-08-20 14:33:53-0500,1755718433000,14:33:53,N,13187
2025-08-20 14:34:05-0500,1755718445000,14:34:05,N,13187
2025-08-20 14:34:13-0500,1755718453000,14:34:13,N,13170
2025-08-20 14:34:25-0500,1755718465000,14:34:25,N,13188
2025-08-20 14:34:33-0500,1755718473000,14:34:33,N,13191
2025-08-20 14:34:45-0500,1755718485000,14:34:45,N,13192
2025-08-20 14:34:53-0500,1755718493000,14:34:53,N,13192
2025-08-20 14:35:05-0500,1755718505000,14:35:05,N,13184
2025-08-20 14:35:13-0500,1755718513000,14:35:13,N,13171
2025-08-20 14:35:25-0500,1755718525000,14:35:25,N,13161
2025-08-20 14:35:33-0500,1755718533000,14:35:33,N,13148
2025-08-20 14:35:45-0500,1755718545000,14:35:45,N,13151
2025-08-20 14:35:53-0500,1755718553000,14:35:53,N,13134
2025-08-20 14:36:05-0500,1755718565000,14:36:05,N,13132
2025-08-20 14:36:13-0500,1755718573000,14:36:13,N,13132
2025-08-20 14:36:25-0500,1755718585000,14:36:25,N,13122
2025-08-20 14:36:33-0500,1755718593000,14:36:33,N,13109
2025-08-20 14:36:45-0500,1755718605000,14:36:45,N,13110
2025-08-20 14:36:53-0500,1755718613000,14:36:53,N,13105
2025-08-20 14:37:05-0500,1755718625000,14:37:05,N,13098
2025-08-20 14:37:13-0500,1755718633000,14:37:13,N,13098
2025-08-20 14:37:25-0500,1755718645000,14:37:25,N,13092
2025-08-20 14:37:33-0500,1755718653000,14:37:33,N,13098
2025-08-20 14:37:45-0500,1755718665000,14:37:45,N,13108
2025-08-20 14:37:53-0500,1755718673000,14:37:53,N,13094
2025-08-20 14:38:05-0500,1755718685000,14:38:05,N,13100
2025-08-20 14:38:13-0500,1755718693000,14:38:13,N,13100
2025-08-20 14:38:25-0500,1755718705000,14:38:25,N,13084
2025-08-20 14:38:33-0500,1755718713000,14:38:33,N,13067
2025-08-20 14:38:45-0500,1755718725000,14:38:45,N,13061
2025-08-20 14:38:53-0500,1755718733000,14:38:53,N,13058
2025-08-20 14:39:05-0500,1755718745000,14:39:05,N,13022
2025-08-20 14:39:13-0500,1755718753000,14:39:13,N,13022
2025-08-20 14:39:25-0500,1755718765000,14:39:25,N,12998
2025-08-20 14:39:33-0500,1755718773000,14:39:33,N,13012
2025-08-20 14:39:45-0500,1755718785000,14:39:45,N,12997
2025-08-20 14:39:53-0500,1755718793000,14:39:53,N,12977
2025-08-20 14:40:05-0500,1755718805000,14:40:05,N,12966
2025-08-20 14:40:13-0500,1755718813000,14:40:13,N,12966
2025-08-20 14:40:25-0500,1755718825000,14:40:25,N,12933
2025-08-20 14:40:33-0500,1755718833000,14:40:33,N,12885
2025-08-20 14:40:45-0500,1755718845000,14:40:45,N,12901
2025-08-20 14:40:53-0500,1755718853000,14:40:53,N,12901
2025-08-20 14:41:05-0500,1755718865000,14:41:05,N,12883
2025-08-20 14:41:13-0500,1755718873000,14:41:13,N,12846
2025-08-20 14:41:25-0500,1755718885000,14:41:25,N,12888
2025-08-20 14:41:33-0500,1755718893000,14:41:33,N,12864
2025-08-20 14:41:45-0500,1755718905000,14:41:45,N,12865
2025-08-20 14:41:53-0500,1755718913000,14:41:53,N,12865
2025-08-20 14:42:05-0500,1755718925000,14:42:05,N,12829
2025-08-20 14:42:13-0500,1755718933000,14:42:13,N,12811
2025-08-20 14:42:25-0500,1755718945000,14:42:25,N,12796
2025-08-20 14:42:33-0500,1755718953000,14:42:33,N,12766
2025-08-20 14:42:45-0500,1755718965000,14:42:45,N,12738
2025-08-20 14:42:53-0500,1755718973000,14:42:53,N,12738
2025-08-20 14:43:05-0500,1755718985000,14:43:05,N,12705
2025-08-20 14:43:13-0500,1755718993000,14:43:13,N,12687
2025-08-20 14:43:25-0500,1755719005000,14:43:25,N,12664
2025-08-20 14:43:33-0500,1755719013000,14:43:33,N,12655
2025-08-20 14:43:45-0500,1755719025000,14:43:45,N,12626
2025-08-20 14:43:53-0500,1755719033000,14:43:53,N,12626
2025-08-20 14:44:05-0500,1755719045000,14:44:05,N,12577
2025-08-20 14:44:13-0500,1755719053000,14:44:13,N,12562
2025-08-20 14:44:25-0500,1755719065000,14:44:25,N,12557
2025-08-20 14:44:33-0500,1755719073000,14:44:33,N,12531
2025-08-20 14:44:45-0500,1755719085000,14:44:45,N,12522
2025-08-20 14:44:53-0500,1755719093000,14:44:53,N,12522
2025-08-20 14:45:05-0500,1755719105000,14:45:05,N,12530
2025-08-20 14:45:13-0500,1755719113000,14:45:13,N,12512
2025-08-20 14:45:25-0500,1755719125000,14:45:25,N,12503
2025-08-20 14:45:33-0500,1755719133000,14:45:33,N,12524
2025-08-20 14:45:45-0500,1755719145000,14:45:45,N,12517
2025-08-20 14:45:53-0500,1755719153000,14:45:53,N,12517
2025-08-20 14:46:05-0500,1755719165000,14:46:05,N,12499
2025-08-20 14:46:13-0500,1755719173000,14:46:13,N,12488
2025-08-20 14:46:25-0500,1755719185000,14:46:25,N,12497
2025-08-20 14:46:33-0500,1755719193000,14:46:33,N,12486
2025-08-20 14:46:45-0500,1755719205000,14:46:45,N,12477
2025-08-20 14:46:53-0500,1755719213000,14:46:53,N,12477
2025-08-20 14:47:05-0500,1755719225000,14:47:05,N,12488
2025-08-20 14:47:13-0500,1755719233000,14:47:13,N,12488
2025-08-20 14:47:25-0500,1755719245000,14:47:25,N,12486
2025-08-20 14:47:33-0500,1755719253000,14:47:33,N,12496
2025-08-20 14:47:45-0500,1755719265000,14:47:45,N,12492
2025-08-20 14:47:53-0500,1755719273000,14:47:53,N,12492
2025-08-20 14:48:05-0500,1755719285000,14:48:05,N,12493
2025-08-20 14:48:13-0500,1755719293000,14:48:13,N,12490
2025-08-20 14:48:25-0500,1755719305000,14:48:25,N,12478
2025-08-20 14:48:33-0500,1755719313000,14:48:33,N,12437
2025-08-20 14:48:45-0500,1755719325000,14:48:45,N,12403
2025-08-20 14:48:53-0500,1755719333000,14:48:53,N,12403
2025-08-20 14:49:05-0500,1755719345000,14:49:05,N,12404
2025-08-20 14:49:13-0500,1755719353000,14:49:13,N,12407
2025-08-20 14:49:25-0500,1755719365000,14:49:25,N,12361
2025-08-20 14:49:33-0500,1755719373000,14:49:33,N,12358
2025-08-20 14:49:45-0500,1755719385000,14:49:45,N,12374
2025-08-20 14:49:53-0500,1755719393000,14:49:53,N,12374
2025-08-20 14:50:05-0500,1755719405000,14:50:05,N,12410
2025-08-20 14:50:13-0500,1755719413000,14:50:13,N,12398
2025-08-20 14:50:25-0500,1755719425000,14:50:25,N,12404
2025-08-20 14:50:33-0500,1755719433000,14:50:33,N,12433
2025-08-20 14:50:45-0500,1755719445000,14:50:45,N,12487
2025-08-20 14:50:53-0500,1755719453000,14:50:53,N,12487
2025-08-20 14:51:05-0500,1755719465000,14:51:05,N,12494
2025-08-20 14:51:13-0500,1755719473000,14:51:13,N,12510
2025-08-20 14:51:25-0500,1755719485000,14:51:25,N,12528
2025-08-20 14:51:33-0500,1755719493000,14:51:33,N,12558
2025-08-20 14:51:45-0500,1755719505000,14:51:45,N,12565
2025-08-20 14:51:53-0500,1755719513000,14:51:53,N,12565
2025-08-20 14:52:05-0500,1755719525000,14:52:05,N,12571
2025-08-20 14:52:13-0500,1755719533000,14:52:13,N,12571
2025-08-20 14:52:25-0500,1755719545000,14:52:25,N,12574
2025-08-20 14:52:33-0500,1755719553000,14:52:33,N,12580
2025-08-20 14:52:45-0500,1755719565000,14:52:45,N,12592
2025-08-20 14:52:53-0500,1755719573000,14:52:53,N,12592
2025-08-20 14:53:05-0500,1755719585000,14:53:05,N,12600
2025-08-20 14:53:13-0500,1755719593000,14:53:13,N,12600
2025-08-20 14:53:25-0500,1755719605000,14:53:25,N,12614
2025-08-20 14:53:33-0500,1755719613000,14:53:33,N,12621
2025-08-20 14:53:45-0500,1755719625000,14:53:45,N,12620
2025-08-20 14:53:53-0500,1755719633000,14:53:53,N,12620
2025-08-20 14:54:05-0500,1755719645000,14:54:05,N,12632
2025-08-20 14:54:13-0500,1755719653000,14:54:13,N,12641
2025-08-20 14:54:25-0500,1755719665000,14:54:25,N,12645
2025-08-20 14:54:33-0500,1755719673000,14:54:33,N,12647
2025-08-20 14:54:45-0500,1755719685000,14:54:45,N,12641
2025-08-20 14:54:53-0500,1755719693000,14:54:53,N,12641
2025-08-20 14:55:05-0500,1755719705000,14:55:05,N,12643
2025-08-20 14:55:13-0500,1755719713000,14:55:13,N,12659
2025-08-20 14:55:25-0500,1755719725000,14:55:25,N,12652
2025-08-20 14:55:33-0500,1755719733000,14:55:33,N,12646
2025-08-20 14:55:45-0500,1755719745000,14:55:45,N,12659
2025-08-20 14:55:53-0500,1755719753000,14:55:53,N,12659
2025-08-20 14:56:05-0500,1755719765000,14:56:05,N,12659
2025-08-20 14:56:13-0500,1755719773000,14:56:13,N,12659
2025-08-20 14:56:25-0500,1755719785000,14:56:25,N,12682
2025-08-20 14:56:33-0500,1755719793000,14:56:33,N,12682
2025-08-20 14:56:45-0500,1755719805000,14:56:45,N,12685
2025-08-20 14:56:53-0500,1755719813000,14:56:53,N,12685
2025-08-20 14:57:05-0500,1755719825000,14:57:05,N,12689
2025-08-20 14:57:13-0500,1755719833000,14:57:13,N,12710
2025-08-20 14:57:25-0500,1755719845000,14:57:25,N,12724
2025-08-20 14:57:33-0500,1755719853000,14:57:33,N,12756
2025-08-20 14:57:45-0500,1755719865000,14:57:45,N,12753
2025-08-20 14:57:53-0500,1755719873000,14:57:53,N,12753
2025-08-20 14:58:05-0500,1755719885000,14:58:05,N,12758
2025-08-20 14:58:13-0500,1755719893000,14:58:13,N,12736
2025-08-20 14:58:25-0500,1755719905000,14:58:25,N,12748
2025-08-20 14:58:33-0500,1755719913000,14:58:33,N,12762
2025-08-20 14:58:45-0500,1755719925000,14:58:45,N,12777
2025-08-20 14:58:53-0500,1755719933000,14:58:53,N,12777
2025-08-20 14:59:05-0500,1755719945000,14:59:05,N,12784
2025-08-20 14:59:13-0500,1755719953000,14:59:13,N,12796
2025-08-20 14:59:25-0500,1755719965000,14:59:25,N,12798
2025-08-20 14:59:33-0500,1755719973000,14:59:33,N,12795
2025-08-20 14:59:45-0500,1755719985000,14:59:45,N,12830
2025-08-20 14:59:53-0500,1755719993000,14:59:53,N,12830
2025-08-20 15:00:05-0500,1755720005000,15:00:05,N,12835
2025-08-20 15:00:13-0500,1755720013000,15:00:13,N,12836
2025-08-20 15:00:25-0500,1755720025000,15:00:25,N,12895
2025-08-20 15:00:33-0500,1755720033000,15:00:33,N,12895
2025-08-20 15:00:45-0500,1755720045000,15:00:45,N,12918
2025-08-20 15:00:53-0500,1755720053000,15:00:53,N,12928
2025-08-20 15:01:05-0500,1755720065000,15:01:05,N,12934
2025-08-20 15:01:13-0500,1755720073000,15:01:13,N,12927
2025-08-20 15:01:25-0500,1755720085000,15:01:25,N,12907
2025-08-20 15:01:33-0500,1755720093000,15:01:33,N,12907
2025-08-20 15:01:45-0500,1755720105000,15:01:45,N,12892
2025-08-20 15:01:53-0500,1755720113000,15:01:53,N,12885
2025-08-20 15:02:05-0500,1755720125000,15:02:05,N,12878
2025-08-20 15:02:13-0500,1755720133000,15:02:13,N,12856
2025-08-20 15:02:25-0500,1755720145000,15:02:25,N,12858
2025-08-20 15:02:33-0500,1755720153000,15:02:33,N,12858
2025-08-20 15:02:45-0500,1755720165000,15:02:45,N,12846
2025-08-20 15:02:53-0500,1755720173000,15:02:53,N,12801
2025-08-20 15:03:05-0500,1755720185000,15:03:05,N,12806
2025-08-20 15:03:13-0500,1755720193000,15:03:13,N,12792
2025-08-20 15:03:25-0500,1755720205000,15:03:25,N,12786
2025-08-20 15:03:33-0500,1755720213000,15:03:33,N,12786
2025-08-20 15:03:45-0500,1755720225000,15:03:45,N,12747
2025-08-20 15:03:53-0500,1755720233000,15:03:53,N,12775
2025-08-20 15:04:05-0500,1755720245000,15:04:05,N,12768
2025-08-20 15:04:13-0500,1755720253000,15:04:13,N,12748
2025-08-20 15:04:25-0500,1755720265000,15:04:25,N,12748
2025-08-20 15:04:33-0500,1755720273000,15:04:33,N,12748
2025-08-20 15:04:45-0500,1755720285000,15:04:45,N,12729
2025-08-20 15:04:53-0500,1755720293000,15:04:53,N,12727
2025-08-20 15:05:05-0500,1755720305000,15:05:05,N,12741
2025-08-20 15:05:13-0500,1755720313000,15:05:13,N,12747
2025-08-20 15:05:25-0500,1755720325000,15:05:25,N,12747
2025-08-20 15:05:33-0500,1755720333000,15:05:33,N,12738
2025-08-20 15:05:45-0500,1755720345000,15:05:45,N,12733
2025-08-20 15:05:53-0500,1755720353000,15:05:53,N,12701
2025-08-20 15:06:05-0500,1755720365000,15:06:05,N,12674
2025-08-20 15:06:13-0500,1755720373000,15:06:13,N,12674
2025-08-20 15:06:25-0500,1755720385000,15:06:25,N,12645
2025-08-20 15:06:33-0500,1755720393000,15:06:33,N,12626
2025-08-20 15:06:45-0500,1755720405000,15:06:45,N,12619
2025-08-20 15:06:53-0500,1755720413000,15:06:53,N,12615
